2025-07-27 22:29:19.137 [main] INFO  [8ea70baf-3d6a-4e14-864e-068c4294731b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:29:19.402 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.402 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.402 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.402 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.403 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.404 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.405 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.406 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.407 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
