2025-07-26 13:48:35.064 [main] INFO  [6e0c013c-d805-4336-9116-69f6dcefedda] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.848 [main] INFO  [16f57a2a-17c1-4536-ab8a-bfbb874c7901] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.848 [main] INFO  [16f57a2a-17c1-4536-ab8a-bfbb874c7901] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-26 13:48:35.848 [main] INFO  [16f57a2a-17c1-4536-ab8a-bfbb874c7901] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-26 13:48:35.848 [main] INFO  [16f57a2a-17c1-4536-ab8a-bfbb874c7901] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-26 13:48:35.848 [main] INFO  [16f57a2a-17c1-4536-ab8a-bfbb874c7901] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.865 [main] INFO  [efcad3d5-c61e-4031-9ef2-8c5c0b49d00f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.866 [main] INFO  [18581b58-642d-45cd-9772-f04154d4496f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.867 [main] INFO  [0f6bae99-b4e2-4236-b39e-49e1ce40123a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.868 [main] INFO  [9c44aa11-9376-4253-8c37-6ae21e1f9db3] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.868 [main] INFO  [9c44aa11-9376-4253-8c37-6ae21e1f9db3] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Error Rule
2025-07-26 13:48:35.869 [main] WARN  [9c44aa11-9376-4253-8c37-6ae21e1f9db3] d.m.r.core.engine.config.RulesEngine - Error evaluating rule 'Error Rule': EL1011E: Method call: Attempted to call method someMethod() on null context object
org.springframework.expression.spel.SpelEvaluationException: EL1011E: Method call: Attempted to call method someMethod() on null context object
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.MethodReference.throwIfNotNullSafe(MethodReference.java:154)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.MethodReference.getValueRef(MethodReference.java:83)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.CompoundExpression.getValueRef(CompoundExpression.java:71)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.CompoundExpression.getValueInternal(CompoundExpression.java:92)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.SpelNodeImpl.getTypedValue(SpelNodeImpl.java:119)
	at spring.expression@5.3.30/org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:309)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.engine.config.RulesEngine.executeRule(RulesEngine.java:175)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.service.monitoring.RulePerformanceMonitorTest.testRuleWithException(RulePerformanceMonitorTest.java:234)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:728)
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:156)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:147)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:86)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(InterceptingExecutableInvoker.java:103)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.lambda$invoke$0(InterceptingExecutableInvoker.java:93)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:92)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:86)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$7(TestMethodTestDescriptor.java:218)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:214)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:139)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:69)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:151)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:198)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:169)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:93)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:58)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:141)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:57)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:103)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:85)
	at org.junit.platform.launcher.core.DelegatingLauncher.execute(DelegatingLauncher.java:47)
	at org.apache.maven.surefire.junitplatform.LazyLauncher.execute(LazyLauncher.java:56)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.execute(JUnitPlatformProvider.java:184)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invokeAllTests(JUnitPlatformProvider.java:148)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invoke(JUnitPlatformProvider.java:122)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385)
	at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162)
	at org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)
2025-07-26 13:48:35.869 [main] INFO  [9c44aa11-9376-4253-8c37-6ae21e1f9db3] d.m.r.core.engine.config.RulesEngine - Attempting error recovery for rule 'Error Rule' using strategy: default
2025-07-26 13:48:35.869 [main] INFO  [9c44aa11-9376-4253-8c37-6ae21e1f9db3] d.m.r.core.engine.config.RulesEngine - Error recovery successful for rule 'Error Rule' using strategy: default
2025-07-26 13:48:35.870 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.870 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-26 13:48:35.871 [main] INFO  [4b58a5d4-28a7-4fe5-8908-08c11f288b5b] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.872 [main] INFO  [655b1fe7-1e55-46ed-b856-48f2463284c5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.875 [main] INFO  [37676494-6e2a-4fc7-8e1e-95d03a92b7a2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.878 [main] INFO  [37676494-6e2a-4fc7-8e1e-95d03a92b7a2] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.879 [main] INFO  [37676494-6e2a-4fc7-8e1e-95d03a92b7a2] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 13:48:35.879 [main] INFO  [37676494-6e2a-4fc7-8e1e-95d03a92b7a2] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.879 [main] INFO  [37676494-6e2a-4fc7-8e1e-95d03a92b7a2] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.880 [main] INFO  [15a1065f-f33f-4212-8e7b-4032d58f0995] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.880 [main] INFO  [43d33ddd-73c9-4293-9462-4fe9689b1737] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.880 [main] INFO  [43d33ddd-73c9-4293-9462-4fe9689b1737] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.881 [main] INFO  [43d33ddd-73c9-4293-9462-4fe9689b1737] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 13:48:35.881 [main] INFO  [43d33ddd-73c9-4293-9462-4fe9689b1737] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.881 [main] INFO  [43d33ddd-73c9-4293-9462-4fe9689b1737] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.881 [main] INFO  [35ff174a-6f8e-4381-bc56-a8a0aa5f1aac] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.881 [main] INFO  [35ff174a-6f8e-4381-bc56-a8a0aa5f1aac] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.882 [main] INFO  [35ff174a-6f8e-4381-bc56-a8a0aa5f1aac] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 13:48:35.882 [main] INFO  [35ff174a-6f8e-4381-bc56-a8a0aa5f1aac] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.882 [main] INFO  [35ff174a-6f8e-4381-bc56-a8a0aa5f1aac] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.882 [main] INFO  [3106d556-5988-40ab-aea9-75b24a1f7635] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.882 [main] INFO  [3106d556-5988-40ab-aea9-75b24a1f7635] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.882 [main] INFO  [3106d556-5988-40ab-aea9-75b24a1f7635] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 13:48:35.882 [main] INFO  [3106d556-5988-40ab-aea9-75b24a1f7635] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.882 [main] INFO  [3106d556-5988-40ab-aea9-75b24a1f7635] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.883 [main] INFO  [3eb0d459-94ce-4849-a326-321a4c3dee97] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.883 [main] INFO  [a824e49a-4abf-42f0-b1b3-8bb6f74c83ba] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.883 [main] INFO  [a824e49a-4abf-42f0-b1b3-8bb6f74c83ba] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.883 [main] INFO  [a824e49a-4abf-42f0-b1b3-8bb6f74c83ba] d.m.r.core.engine.config.RulesEngine - Rule matched: Transformation Rule
2025-07-26 13:48:35.883 [main] INFO  [a824e49a-4abf-42f0-b1b3-8bb6f74c83ba] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.883 [main] INFO  [a824e49a-4abf-42f0-b1b3-8bb6f74c83ba] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.883 [main] INFO  [8116c756-d42f-4f7a-bbc3-ba2ae5dd8e93] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.884 [main] INFO  [c7f4077b-e1b2-45d0-9849-dcb33a6dea41] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.885 [main] INFO  [ffdd9c36-f0e2-4aa3-a2f4-bf44e3889221] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.885 [main] INFO  [ffdd9c36-f0e2-4aa3-a2f4-bf44e3889221] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.885 [main] INFO  [ffdd9c36-f0e2-4aa3-a2f4-bf44e3889221] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 13:48:35.885 [main] INFO  [ffdd9c36-f0e2-4aa3-a2f4-bf44e3889221] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.885 [main] INFO  [ffdd9c36-f0e2-4aa3-a2f4-bf44e3889221] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.885 [main] INFO  [82710697-684f-4be6-a7a5-d327ad4d3009] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.886 [main] INFO  [e9bd2b8b-3b19-4477-b5ca-218571f19e0c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
