2025-07-27 21:54:49.242 [main] INFO  [7b2bb83f-5a13-4d8e-9a47-4544df693e3c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.328 [main] INFO  [09086681-0358-4844-81c6-e017a3090992] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [f2917f62-ab96-4139-9c61-dfce2a8b70fe] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [bba64349-a26b-49da-8a23-c809a7fd0700] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [13cbfedf-98d8-4fb3-be6e-180f9be1e119] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [889066c6-4de5-4fc0-b505-c1012a0e9b9b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [79f9d139-42c6-4e7b-bdd7-23f3875635cc] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.329 [main] INFO  [3511fc34-055f-4e6a-9e2c-5c9e2b0a3132] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.342 [main] INFO  [a52b5d02-8d55-4358-8ae6-af2f33173328] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.342 [main] INFO  [7e37c62c-7f24-4bc3-99c5-e05f6c81c36f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.342 [main] INFO  [6bb6e703-253e-429c-b02d-088ddde5550e] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.342 [main] INFO  [123bd201-ab11-4445-845c-a169f29c909f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.342 [main] INFO  [f955553a-742f-4d62-b126-856bd9e3c7a2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.343 [main] INFO  [80e8ed69-64f1-4bb8-82b0-794a0129fef1] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.343 [main] INFO  [b65e1695-103c-44ea-8a83-eed1fecbdf8a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.343 [main] INFO  [857f8b00-4ecf-4c75-b538-b0395d95bdfd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.344 [main] INFO  [7e07a887-d69c-439d-97f7-e8235ff02caf] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.344 [main] INFO  [92099072-3f28-4c6b-ab91-e70681489dd2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.344 [main] INFO  [b5e93c04-b0a2-4e2e-9019-063e2ff0e90d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.344 [main] INFO  [f202c559-aede-4b4b-b8bb-a263f945a36e] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [8ff62405-7ea2-4fa5-84f0-8a6d7caf2df5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [6c0a920a-9897-4c04-96fb-2baa0986309c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [9e8bb1c0-4a33-4936-9dc9-d8269e1960e7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [2ba79e1d-9954-4713-bd1e-60a7fe056786] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [77216cd1-59e2-4065-93ca-8e79b2670154] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.345 [main] INFO  [c61305e4-edd3-4b80-8a78-528ef68958ea] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.356 [main] INFO  [8ae71722-61ce-4cc2-a11f-095562ba2ae7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.357 [main] INFO  [8ae71722-61ce-4cc2-a11f-095562ba2ae7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Simple Test Rule
2025-07-27 22:08:53.357 [main] INFO  [8ae71722-61ce-4cc2-a11f-095562ba2ae7] d.m.r.core.engine.config.RulesEngine - Rule 'Simple Test Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.358 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.359 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:08:53.359 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:08:53.359 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:08:53.360 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:08:53.361 [main] INFO  [6c109b3e-3855-444b-8cd7-30d9c36cf4c6] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:08:53.362 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.362 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.362 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.362 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.363 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.364 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:08:53.365 [main] INFO  [02b899ba-e837-494f-97be-a218cf8b24ac] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:08:53.384 [main] INFO  [298bfe4a-598c-43c1-8d7a-7bcf35081d5a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.385 [main] INFO  [71a9230d-cda6-4609-b4d5-6f4ef5817b74] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.386 [main] INFO  [bb1d9caa-d8e6-4ab5-96a5-ce28ebd62a20] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.388 [main] INFO  [a1e017aa-ea21-4344-a2df-8aad7411abfc] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:08:53.388 [main] INFO  [a1e017aa-ea21-4344-a2df-8aad7411abfc] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Error Rule
2025-07-27 22:08:53.388 [main] WARN  [a1e017aa-ea21-4344-a2df-8aad7411abfc] d.m.r.core.engine.config.RulesEngine - Error evaluating rule 'Error Rule': EL1011E: Method call: Attempted to call method someMethod() on null context object
org.springframework.expression.spel.SpelEvaluationException: EL1011E: Method call: Attempted to call method someMethod() on null context object
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.MethodReference.throwIfNotNullSafe(MethodReference.java:167)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.MethodReference.getValueRef(MethodReference.java:96)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.CompoundExpression.getValueRef(CompoundExpression.java:75)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.CompoundExpression.getValueInternal(CompoundExpression.java:96)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.SpelNodeImpl.getTypedValue(SpelNodeImpl.java:121)
	at spring.expression@6.2.1/org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:309)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.engine.config.RulesEngine.executeRule(RulesEngine.java:202)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.service.monitoring.RulePerformanceMonitorTest.testRuleWithException(RulePerformanceMonitorTest.java:260)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:767)
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
